"행정구역","2025년11월_계_총인구수","2025년11월_계_연령구간인구수","2025년11월_계_0~4세","2025년11월_계_5~9세","2025년11월_계_10~14세","2025년11월_계_15~19세","2025년11월_계_20~24세","2025년11월_계_25~29세","2025년11월_계_30~34세","2025년11월_계_35~39세","2025년11월_계_40~44세","2025년11월_계_45~49세","2025년11월_계_50~54세","2025년11월_계_55~59세","2025년11월_계_60~64세","2025년11월_계_65~69세","2025년11월_계_70~74세","2025년11월_계_75~79세","2025년11월_계_80~84세","2025년11월_계_85~89세","2025년11월_계_90~94세","2025년11월_계_95~99세","2025년11월_계_100세 이상","2025년11월_남_총인구수","2025년11월_남_연령구간인구수","2025년11월_남_0~4세","2025년11월_남_5~9세","2025년11월_남_10~14세","2025년11월_남_15~19세","2025년11월_남_20~24세","2025년11월_남_25~29세","2025년11월_남_30~34세","2025년11월_남_35~39세","2025년11월_남_40~44세","2025년11월_남_45~49세","2025년11월_남_50~54세","2025년11월_남_55~59세","2025년11월_남_60~64세","2025년11월_남_65~69세","2025년11월_남_70~74세","2025년11월_남_75~79세","2025년11월_남_80~84세","2025년11월_남_85~89세","2025년11월_남_90~94세","2025년11월_남_95~99세","2025년11월_남_100세 이상","2025년11월_여_총인구수","2025년11월_여_연령구간인구수","2025년11월_여_0~4세","2025년11월_여_5~9세","2025년11월_여_10~14세","2025년11월_여_15~19세","2025년11월_여_20~24세","2025년11월_여_25~29세","2025년11월_여_30~34세","2025년11월_여_35~39세","2025년11월_여_40~44세","2025년11월_여_45~49세","2025년11월_여_50~54세","2025년11월_여_55~59세","2025년11월_여_60~64세","2025년11월_여_65~69세","2025년11월_여_70~74세","2025년11월_여_75~79세","2025년11월_여_80~84세","2025년11월_여_85~89세","2025년11월_여_90~94세","2025년11월_여_95~99세","2025년11월_여_100세 이상"
"대구광역시 서구 (2717000000)","163,689","163,689","3,101","3,812","4,709","4,953","5,971","8,768","10,819","8,746","9,425","10,087","12,862","15,869","17,472","16,029","12,258","8,471","5,958","3,169","996","191","23","81,021","81,021","1,594","1,983","2,357","2,486","3,243","4,596","6,013","5,004","5,150","5,353","6,705","7,898","8,603","7,502","5,303","3,670","2,297","1,014","221","28","1","82,668","82,668","1,507","1,829","2,352","2,467","2,728","4,172","4,806","3,742","4,275","4,734","6,157","7,971","8,869","8,527","6,955","4,801","3,661","2,155","775","163","22"
"대구광역시 남구 (2720000000)","135,713","135,713","2,314","2,804","3,666","4,406","6,778","9,212","9,288","7,239","7,990","8,667","10,881","11,827","11,837","11,868","9,673","7,214","5,417","3,204","1,179","224","25","64,579","64,579","1,195","1,472","1,860","2,262","3,262","4,369","4,892","4,025","4,083","4,319","5,380","5,891","5,529","5,337","4,208","3,000","2,045","1,081","330","37","2","71,134","71,134","1,119","1,332","1,806","2,144","3,516","4,843","4,396","3,214","3,907","4,348","5,501","5,936","6,308","6,531","5,465","4,214","3,372","2,123","849","187","23"
"대구광역시 북구 (2723000000)","410,474","410,474","8,893","13,225","18,255","19,372","24,445","26,689","25,916","22,411","26,659","30,635","38,102","38,608","34,768","29,576","20,160","14,300","10,374","5,711","1,961","366","48","203,047","203,047","4,575","6,750","9,382","9,913","12,800","14,494","14,072","12,107","13,487","15,092","18,466","19,128","16,881","14,351","9,164","6,078","3,897","1,858","494","51","7","207,427","207,427","4,318","6,475","8,873","9,459","11,645","12,195","11,844","10,304","13,172","15,543","19,636","19,480","17,887","15,225","10,996","8,222","6,477","3,853","1,467","315","41"
"대구광역시 수성구 (2726000000)","409,279","409,279","8,397","16,022","24,010","23,418","21,034","21,981","21,475","20,948","29,310","33,994","37,758","36,603","31,452","27,875","20,396","14,738","10,622","6,319","2,421","461","45","196,645","196,645","4,271","8,323","12,427","12,252","11,398","11,468","11,095","10,303","13,521","15,900","17,571","17,449","15,004","12,976","9,099","6,304","4,238","2,236","713","91","6","212,634","212,634","4,126","7,699","11,583","11,166","9,636","10,513","10,380","10,645","15,789","18,094","20,187","19,154","16,448","14,899","11,297","8,434","6,384","4,083","1,708","370","39"
"대구광역시 달서구 (2729000000)","517,682","517,682","10,847","16,684","23,758","25,105","27,360","31,886","32,838","28,311","33,915","38,812","45,872","49,193","46,534","39,775","27,273","17,870","11,909","6,926","2,340","429","45","253,365","253,365","5,613","8,570","12,017","12,876","14,176","16,821","17,743","15,244","16,874","18,870","21,994","23,478","22,225","18,960","12,443","7,905","4,647","2,232","596","69","12","264,317","264,317","5,234","8,114","11,741","12,229","13,184","15,065","15,095","13,067","17,041","19,942","23,878","25,715","24,309","20,815","14,830","9,965","7,262","4,694","1,744","360","33"
"대구광역시 달성군 (2771000000)","254,844","254,844","8,064","12,630","14,906","12,232","9,807","12,554","15,900","17,578","21,919","21,882","20,771","20,729","20,233","17,410","11,530","7,639","4,911","2,846","1,060","218","25","129,104","129,104","4,071","6,407","7,639","6,335","5,451","7,052","8,552","9,412","11,277","11,323","10,780","10,189","10,023","8,570","5,472","3,538","1,896","854","230","30","3","125,740","125,740","3,993","6,223","7,267","5,897","4,356","5,502","7,348","8,166","10,642","10,559","9,991","10,540","10,210","8,840","6,058","4,101","3,015","1,992","830","188","22"
"대구광역시 군위군 (2772000000)","22,335","22,335","207","228","359","456","390","509","574","538","701","932","1,364","2,153","2,981","3,243","2,530","1,909","1,605","1,114","461","77","4","11,619","11,619","115","131","197","253","238","298","352","304","385","551","778","1,240","1,651","1,776","1,303","938","631","353","105","20","0","10,716","10,716","92","97","162","203","152","211","222","234","316","381","586","913","1,330","1,467","1,227","971","974","761","356","57","4"
"인천광역시  (2800000000)","3,050,547","3,050,547","82,637","106,933","138,214","137,699","143,597","195,892","227,144","203,640","235,395","239,290","257,270","258,685","252,155","219,731","137,199","95,034","64,395","37,133","14,473","3,494","537","1,523,769","1,523,769","42,329","54,884","70,830","70,557","73,813","101,350","119,332","105,719","121,757","123,005","130,189","127,466","125,096","107,535","65,019","43,035","25,707","11,999","3,424","628","95","1,526,778","1,526,778","40,308","52,049","67,384","67,142","69,784","94,542","107,812","97,921","113,638","116,285","127,081","131,219","127,059","112,196","72,180","51,999","38,688","25,134","11,049","2,866","442"
"인천광역시 중구 (2811000000)","175,883","175,883","5,886","6,918","8,265","7,615","8,011","13,751","15,519","13,622","14,771","14,688","14,324","12,618","11,141","10,162","7,136","5,187","3,472","1,874","713","181","29","91,065","91,065","3,036","3,605","4,214","3,875","3,834","7,150","8,412","7,419","7,903","7,896","7,912","6,820","5,837","5,078","3,404","2,378","1,463","634","156","30","9","84,818","84,818","2,850","3,313","4,051","3,740","4,177","6,601","7,107","6,203","6,868","6,792","6,412","5,798","5,304","5,084","3,732","2,809","2,009","1,240","557","151","20"
"인천광역시 중구영종출장소 (2811400000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"인천광역시 중구용유출장소 (2811800000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"인천광역시 동구 (2814000000)","56,574","56,574","1,005","1,316","1,920","2,259","2,331","2,963","3,279","2,891","3,629","4,343","4,874","4,707","4,797","5,180","3,885","3,183","2,302","1,165","437","92","16","28,295","28,295","506","674","1,054","1,178","1,201","1,590","1,751","1,573","1,935","2,353","2,578","2,472","2,420","2,472","1,721","1,389","944","390","81","9","4","28,279","28,279","499","642","866","1,081","1,130","1,373","1,528","1,318","1,694","1,990","2,296","2,235","2,377","2,708","2,164","1,794","1,358","775","356","83","12"
"인천광역시 미추홀구 (2817700000)","417,934","417,934","10,707","12,550","15,754","16,625","21,367","28,072","31,167","27,476","31,134","31,559","34,752","34,082","33,366","31,583","21,429","16,184","11,176","6,127","2,201","556","67","210,191","210,191","5,490","6,439","8,052","8,571","11,148","14,924","16,687","14,723","16,729","16,720","17,993","17,239","16,292","15,031","9,750","7,140","4,489","2,092","546","127","9","207,743","207,743","5,217","6,111","7,702","8,054","10,219","13,148","14,480","12,753","14,405","14,839","16,759","16,843","17,074","16,552","11,679","9,044","6,687","4,035","1,655","429","58"
"인천광역시 연수구 (2818500000)","409,164","409,164","13,496","19,179","24,688","22,812","21,077","24,585","28,222","28,737","35,933","35,166","35,607","32,557","30,237","23,975","13,334","8,457","5,725","3,453","1,490","374","60","202,490","202,490","6,914","9,682","12,614","11,697","10,821","12,750","14,348","14,016","17,541","17,449","17,508","15,862","14,931","12,071","6,622","3,832","2,344","1,062","342","79","5","206,674","206,674","6,582","9,497","12,074","11,115","10,256","11,835","13,874","14,721","18,392","17,717","18,099","16,695","15,306","11,904","6,712","4,625","3,381","2,391","1,148","295","55"
"인천광역시 남동구 (2820000000)","480,312","480,312","9,197","14,543","21,882","22,600","22,967","31,178","33,310","27,384","34,446","38,878","42,052","42,557","41,731","37,288","24,043","16,406","10,842","6,094","2,265","560","89","238,165","238,165","4,685","7,514","11,327","11,574","11,773","16,080","17,994","14,271","17,605","19,772","21,270","20,678","20,512","17,769","11,182","7,342","4,244","1,942","520","96","15","242,147","242,147","4,512","7,029","10,555","11,026","11,194","15,098","15,316","13,113","16,841","19,106","20,782","21,879","21,219","19,519","12,861","9,064","6,598","4,152","1,745","464","74"
"인천광역시 부평구 (2823700000)","490,898","490,898","12,040","14,226","18,315","19,942","22,118","33,004","40,349","33,661","35,266","35,495","40,403","43,518","43,350","38,073","23,937","16,373","11,115","6,546","2,490","596","81","241,093","241,093","6,247","7,321","9,347","10,323","11,295","16,507","20,979","17,616","18,302","17,959","19,757","20,689","21,091","18,150","11,016","7,293","4,406","2,082","619","83","11","249,805","249,805","5,793","6,905","8,968","9,619","10,823","16,497","19,370","16,045","16,964","17,536","20,646","22,829","22,259","19,923","12,921","9,080","6,709","4,464","1,871","513","70"
"인천광역시 계양구 (2824500000)","277,730","277,730","5,112","6,813","9,831","11,573","13,184","18,593","20,743","16,403","17,911","19,579","24,330","28,369","29,698","23,529","12,928","8,097","5,771","3,482","1,387","330","67","138,212","138,212","2,576","3,516","4,955","5,874","6,839","9,815","11,021","8,770","9,402","9,893","11,945","13,480","14,637","11,874","6,331","3,723","2,114","1,055","311","68","13","139,518","139,518","2,536","3,297","4,876","5,699","6,345","8,778","9,722","7,633","8,509","9,686","12,385","14,889","15,061","11,655","6,597","4,374","3,657","2,427","1,076","262","54"
"인천광역시 서구 (2826000000)","652,736","652,736","23,763","29,751","35,169","31,537","29,565","40,387","51,162","50,365","58,259","54,788","54,812","52,503","47,645","38,639","22,426","14,694","9,230","5,302","2,119","530","90","328,203","328,203","12,143","15,285","18,027","16,055","15,104","20,453","26,152","25,584","30,145","28,314","27,760","26,139","24,132","19,334","10,877","6,795","3,691","1,622","482","90","19","324,533","324,533","11,620","14,466","17,142","15,482","14,461","19,934","25,010","24,781","28,114","26,474","27,052","26,364","23,513","19,305","11,549","7,899","5,539","3,680","1,637","440","71"
"인천광역시 서구검단출장소 (2826500000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"인천광역시 강화군 (2871000000)","69,672","69,672","1,181","1,357","2,001","2,248","1,988","2,175","2,489","2,367","3,199","3,722","4,765","6,013","7,858","8,861","6,355","5,216","3,952","2,559","1,138","206","22","34,838","34,838","615","707","1,026","1,159","1,097","1,232","1,346","1,278","1,655","1,965","2,634","3,062","3,961","4,424","3,199","2,529","1,653","940","313","35","8","34,834","34,834","566","650","975","1,089","891","943","1,143","1,089","1,544","1,757","2,131","2,951","3,897","4,437","3,156","2,687","2,299","1,619","825","171","14"
"인천광역시 옹진군 (2872000000)","19,644","19,644","250","280","389","488","989","1,184","904","734","847","1,072","1,351","1,761","2,332","2,441","1,726","1,237","810","531","233","69","16","11,217","11,217","117","141","214","251","701","849","642","469","540","684","832","1,025","1,283","1,332","917","614","359","180","54","11","2","8,427","8,427","133","139","175","237","288","335","262","265","307","388","519","736","1,049","1,109","809","623","451","351","179","58","14"
"광주광역시  (2900000000)","1,394,301","1,394,301","34,646","51,875","70,556","73,599","78,102","93,888","94,522","79,273","102,036","111,578","122,918","118,381","102,665","90,896","61,310","48,235","33,213","18,160","6,716","1,545","187","687,996","687,996","17,637","26,437","36,345","37,959","40,775","49,086","49,628","40,758","51,418","55,211","61,114","58,504","50,120","42,734","27,760","20,898","13,408","6,203","1,701","281","19","706,305","706,305","17,009","25,438","34,211","35,640","37,327","44,802","44,894","38,515","50,618","56,367","61,804","59,877","52,545","48,162","33,550","27,337","19,805","11,957","5,015","1,264","168"
"광주광역시 동구 (2911000000)","105,054","105,054","3,044","3,540","3,951","3,668","5,992","7,526","7,694","6,508","7,186","6,879","7,675","7,877","7,653","7,761","6,042","5,120","3,866","2,155","730","173","14","51,449","51,449","1,561","1,843","2,041","1,856","2,936","3,836","3,911","3,394","3,724","3,599","3,879","3,936","3,640","3,637","2,702","2,171","1,649","864","233","35","2","53,605","53,605","1,483","1,697","1,910","1,812","3,056","3,690","3,783","3,114","3,462","3,280","3,796","3,941","4,013","4,124","3,340","2,949","2,217","1,291","497","138","12"
"광주광역시 서구 (2914000000)","275,521","275,521","5,651","9,076","12,729","13,956","15,705","20,254","18,954","14,763","19,085","21,531","24,956","24,578","20,859","18,705","12,684","9,930","6,769","3,619","1,356","321","40","134,657","134,657","2,853","4,692","6,713","7,336","8,080","10,373","9,977","7,637","9,511","10,410","12,012","11,971","10,039","8,586","5,733","4,293","2,772","1,238","360","71","0","140,864","140,864","2,798","4,384","6,016","6,620","7,625","9,881","8,977","7,126","9,574","11,121","12,944","12,607","10,820","10,119","6,951","5,637","3,997","2,381","996","250","40"
"광주광역시 남구 (2915500000)","207,736","207,736","4,626","8,121","11,771","11,275","10,167","11,636","12,208","10,807","15,678","16,724","16,918","15,925","15,209","15,271","11,089","9,159","6,167","3,383","1,256","297","49","99,290","99,290","2,379","4,089","5,872","5,598","5,249","5,981","6,201","5,371","7,584","8,220","8,417","7,514","6,961","6,877","4,853","3,941","2,554","1,235","328","56","10","108,446","108,446","2,247","4,032","5,899","5,677","4,918","5,655","6,007","5,436","8,094","8,504","8,501","8,411","8,248","8,394","6,236","5,218","3,613","2,148","928","241","39"
"광주광역시 북구 (2917000000)","417,779","417,779","10,696","15,070","19,406","20,099","22,748","27,130","28,651","24,548","29,986","31,557","35,204","35,916","32,933","29,823","20,025","15,376","10,419","5,597","2,096","452","47","206,463","206,463","5,456","7,667","9,987","10,560","12,032","14,255","15,007","12,644","15,442","15,840","17,563","17,690","15,801","13,962","9,125","6,741","4,204","1,895","514","73","5","211,316","211,316","5,240","7,403","9,419","9,539","10,716","12,875","13,644","11,904","14,544","15,717","17,641","18,226","17,132","15,861","10,900","8,635","6,215","3,702","1,582","379","42"
"광주광역시 광산구 (2920000000)","388,211","388,211","10,629","16,068","22,699","24,601","23,490","27,342","27,015","22,647","30,101","34,887","38,165","34,085","26,011","19,336","11,470","8,650","5,992","3,406","1,278","302","37","196,137","196,137","5,388","8,146","11,732","12,609","12,478","14,641","14,532","11,712","15,157","17,142","19,243","17,393","13,679","9,672","5,347","3,752","2,229","971","266","46","2","192,074","192,074","5,241","7,922","10,967","11,992","11,012","12,701","12,483","10,935","14,944","17,745","18,922","16,692","12,332","9,664","6,123","4,898","3,763","2,435","1,012","256","35"
"대전광역시  (3000000000)","1,441,886","1,441,886","37,918","49,005","66,243","69,633","83,605","105,012","106,109","88,694","101,040","108,748","121,732","120,900","109,091","99,434","67,449","46,880","32,886","18,594","7,135","1,563","215","718,512","718,512","19,597","25,133","34,080","35,753","42,973","55,370","56,695","47,044","51,194","53,903","60,869","60,236","53,539","47,661","31,454","21,123","13,328","6,352","1,886","287","35","723,374","723,374","18,321","23,872","32,163","33,880","40,632","49,642","49,414","41,650","49,846","54,845","60,863","60,664","55,552","51,773","35,995","25,757","19,558","12,242","5,249","1,276","180"
"대전광역시 동구 (3011000000)","219,271","219,271","5,187","5,986","8,343","10,086","14,640","13,568","13,777","11,680","14,025","15,453","18,071","18,258","17,631","17,679","12,911","9,450","7,003","3,845","1,355","283","40","110,373","110,373","2,674","3,144","4,324","5,132","7,572","7,367","7,435","6,408","7,437","7,950","9,501","9,503","8,824","8,445","5,961","4,150","2,857","1,281","350","48","10","108,898","108,898","2,513","2,842","4,019","4,954","7,068","6,201","6,342","5,272","6,588","7,503","8,570","8,755","8,807","9,234","6,950","5,300","4,146","2,564","1,005","235","30"
"대전광역시 중구 (3014000000)","225,988","225,988","5,008","6,852","9,322","10,293","11,017","14,233","14,377","11,987","14,347","16,877","19,250","19,450","18,042","17,516","13,358","10,422","7,469","4,224","1,575","322","47","110,731","110,731","2,564","3,443","4,783","5,241","5,660","7,023","7,402","6,273","7,304","8,465","9,834","9,820","8,965","8,279","6,046","4,538","3,065","1,485","481","52","8","115,257","115,257","2,444","3,409","4,539","5,052","5,357","7,210","6,975","5,714","7,043","8,412","9,416","9,630","9,077","9,237","7,312","5,884","4,404","2,739","1,094","270","39"
"대전광역시 서구 (3017000000)","463,776","463,776","11,695","16,069","22,900","23,201","26,824","36,967","36,371","29,005","33,537","36,064","39,218","37,853","33,528","30,164","20,052","13,591","9,073","5,143","2,006","458","57","227,214","227,214","6,023","8,245","11,755","11,930","13,285","18,602","19,184","14,992","16,546","17,435","19,096","18,285","16,008","14,217","9,290","6,197","3,722","1,794","512","89","7","236,562","236,562","5,672","7,824","11,145","11,271","13,539","18,365","17,187","14,013","16,991","18,629","20,122","19,568","17,520","15,947","10,762","7,394","5,351","3,349","1,494","369","50"
"대전광역시 유성구 (3020000000)","366,949","366,949","12,549","15,897","19,488","18,813","22,542","29,836","30,834","27,220","29,117","28,922","30,324","28,349","24,222","19,990","12,109","7,262","4,912","2,948","1,262","311","42","185,935","185,935","6,538","8,221","10,013","9,651","11,795","16,612","16,647","14,366","14,558","14,203","14,926","14,035","11,881","9,777","5,924","3,482","1,964","971","309","56","6","181,014","181,014","6,011","7,676","9,475","9,162","10,747","13,224","14,187","12,854","14,559","14,719","15,398","14,314","12,341","10,213","6,185","3,780","2,948","1,977","953","255","36"
"대전광역시 대덕구 (3023000000)","165,902","165,902","3,479","4,201","6,190","7,240","8,582","10,408","10,750","8,802","10,014","11,432","14,869","16,990","15,668","14,085","9,019","6,155","4,429","2,434","937","189","29","84,259","84,259","1,798","2,080","3,205","3,799","4,661","5,766","6,027","5,005","5,349","5,850","7,512","8,593","7,861","6,943","4,233","2,756","1,720","821","234","42","4","81,643","81,643","1,681","2,121","2,985","3,441","3,921","4,642","4,723","3,797","4,665","5,582","7,357","8,397","7,807","7,142","4,786","3,399","2,709","1,613","703","147","25"
"울산광역시  (3100000000)","1,092,573","1,092,573","27,165","40,619","55,718","54,014","46,877","64,581","71,069","65,630","81,684","87,804","95,083","103,796","96,778","82,148","52,792","32,285","19,728","10,282","3,694","727","99","563,204","563,204","13,890","20,822","28,701","28,248","26,798","37,694","39,929","35,610","42,384","45,624","47,689","51,997","49,704","40,815","25,655","15,395","8,043","3,247","834","115","10","529,369","529,369","13,275","19,797","27,017","25,766","20,079","26,887","31,140","30,020","39,300","42,180","47,394","51,799","47,074","41,333","27,137","16,890","11,685","7,035","2,860","612","89"
"울산광역시 중구 (3111000000)","204,206","204,206","4,622","7,062","9,614","9,317","7,882","11,287","12,834","11,732","14,287","15,509","17,156","19,428","19,260","17,121","11,795","7,372","4,689","2,363","722","139","15","103,285","103,285","2,397","3,649","4,926","4,954","4,549","6,409","7,040","6,276","7,361","8,019","8,547","9,530","9,666","8,193","5,505","3,378","1,886","794","188","16","2","100,921","100,921","2,225","3,413","4,688","4,363","3,333","4,878","5,794","5,456","6,926","7,490","8,609","9,898","9,594","8,928","6,290","3,994","2,803","1,569","534","123","13"
"울산광역시 남구 (3114000000)","304,202","304,202","7,204","10,438","14,050","13,872","14,173","20,571","22,697","19,012","21,837","22,807","26,609","29,776","26,807","22,424","14,472","8,777","5,094","2,539","872","144","27","155,841","155,841","3,728","5,343","7,268","7,292","8,069","11,800","12,830","10,350","11,280","11,534","12,777","14,822","13,537","10,903","6,954","4,134","2,127","842","222","27","2","148,361","148,361","3,476","5,095","6,782","6,580","6,104","8,771","9,867","8,662","10,557","11,273","13,832","14,954","13,270","11,521","7,518","4,643","2,967","1,697","650","117","25"
"울산광역시 동구 (3117000000)","149,566","149,566","3,366","5,824","8,458","7,980","6,043","8,413","8,258","9,006","12,974","13,154","12,223","12,092","12,358","12,660","8,056","4,696","2,450","1,093","387","59","16","78,208","78,208","1,697","2,974","4,349","4,173","3,346","4,910","4,791","5,021","6,986","7,156","6,654","6,141","5,952","6,146","4,014","2,379","1,075","355","80","9","0","71,358","71,358","1,669","2,850","4,109","3,807","2,697","3,503","3,467","3,985","5,988","5,998","5,569","5,951","6,406","6,514","4,042","2,317","1,375","738","307","50","16"
"울산광역시 북구 (3120000000)","215,330","215,330","6,874","10,472","13,478","12,072","8,829","12,679","14,844","14,599","18,461","19,451","18,221","20,033","17,563","12,127","6,872","4,117","2,576","1,404","518","126","14","112,020","112,020","3,517","5,347","6,971","6,229","5,207","7,741","8,323","7,837","9,284","10,135","9,049","9,772","9,423","6,303","3,402","1,912","1,055","389","99","22","3","103,310","103,310","3,357","5,125","6,507","5,843","3,622","4,938","6,521","6,762","9,177","9,316","9,172","10,261","8,140","5,824","3,470","2,205","1,521","1,015","419","104","11"
"울산광역시 울주군 (3171000000)","219,269","219,269","5,099","6,823","10,118","10,773","9,950","11,631","12,436","11,281","14,125","16,883","20,874","22,467","20,790","17,816","11,597","7,323","4,919","2,883","1,195","259","27","113,850","113,850","2,551","3,509","5,187","5,600","5,627","6,834","6,945","6,126","7,473","8,780","10,662","11,732","11,126","9,270","5,780","3,592","1,900","867","245","41","3","105,419","105,419","2,548","3,314","4,931","5,173","4,323","4,797","5,491","5,155","6,652","8,103","10,212","10,735","9,664","8,546","5,817","3,731","3,019","2,016","950","218","24"
"세종특별자치시  (3600000000)","392,495","392,495","15,709","23,188","28,835","25,256","17,319","19,295","27,369","30,669","38,457","38,180","33,391","25,674","21,208","18,241","11,817","7,665","5,210","3,184","1,436","351","41","195,364","195,364","7,921","11,850","14,766","12,620","9,101","9,548","13,560","15,179","18,643","18,901","17,464","13,299","10,721","8,917","5,715","3,600","2,111","1,049","326","68","5","197,131","197,131","7,788","11,338","14,069","12,636","8,218","9,747","13,809","15,490","19,814","19,279","15,927","12,375","10,487","9,324","6,102","4,065","3,099","2,135","1,110","283","36"
"세종특별자치시  (3611000000)","392,495","392,495","15,709","23,188","28,835","25,256","17,319","19,295","27,369","30,669","38,457","38,180","33,391","25,674","21,208","18,241","11,817","7,665","5,210","3,184","1,436","351","41","195,364","195,364","7,921","11,850","14,766","12,620","9,101","9,548","13,560","15,179","18,643","18,901","17,464","13,299","10,721","8,917","5,715","3,600","2,111","1,049","326","68","5","197,131","197,131","7,788","11,338","14,069","12,636","8,218","9,747","13,809","15,490","19,814","19,279","15,927","12,375","10,487","9,324","6,102","4,065","3,099","2,135","1,110","283","36"
"경기도  (4100000000)","13,725,710","13,725,710","383,473","508,931","664,581","661,662","668,546","895,738","1,004,925","916,998","1,077,430","1,109,148","1,196,235","1,161,215","1,055,340","905,249","579,690","401,586","286,886","168,100","63,492","14,451","2,034","6,892,986","6,892,986","196,575","260,278","339,285","338,498","346,773","471,470","532,476","474,812","552,683","563,561","604,745","580,924","530,810","447,699","276,094","181,306","116,702","58,046","16,993","2,850","406","6,832,724","6,832,724","186,898","248,653","325,296","323,164","321,773","424,268","472,449","442,186","524,747","545,587","591,490","580,291","524,530","457,550","303,596","220,280","170,184","110,054","46,499","11,601","1,628"
"북부출장소  (4110500000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 수원시 (4111000000)","1,187,365","1,187,365","32,116","40,783","54,474","56,479","66,664","96,396","103,294","84,127","90,833","94,376","101,396","99,211","87,383","69,711","42,798","29,444","20,493","11,811","4,469","946","161","596,467","596,467","16,481","21,056","28,079","29,156","34,311","50,363","55,299","44,238","46,381","47,585","50,451","48,671","43,636","34,394","19,913","13,047","8,040","3,981","1,176","183","26","590,898","590,898","15,635","19,727","26,395","27,323","32,353","46,033","47,995","39,889","44,452","46,791","50,945","50,540","43,747","35,317","22,885","16,397","12,453","7,830","3,293","763","135"
"경기도 수원시 장안구 (4111100000)","271,386","271,386","5,915","7,861","11,669","13,563","17,043","21,061","19,709","15,687","17,962","20,707","24,400","25,183","22,007","17,986","11,208","8,092","6,039","3,577","1,378","294","45","136,055","136,055","3,000","3,964","6,079","7,011","9,088","11,647","10,585","8,317","9,065","10,251","12,024","12,351","11,125","8,829","5,172","3,523","2,345","1,251","366","56","6","135,331","135,331","2,915","3,897","5,590","6,552","7,955","9,414","9,124","7,370","8,897","10,456","12,376","12,832","10,882","9,157","6,036","4,569","3,694","2,326","1,012","238","39"
"경기도 수원시 권선구 (4111300000)","361,233","361,233","9,531","11,800","16,052","15,787","17,495","27,919","31,990","25,466","28,263","28,160","30,141","31,155","29,074","23,490","14,211","9,357","6,206","3,480","1,330","278","48","182,288","182,288","4,947","6,124","8,269","8,077","8,998","14,306","17,346","13,642","14,782","14,643","15,156","14,998","14,402","11,622","6,709","4,259","2,460","1,132","355","54","7","178,945","178,945","4,584","5,676","7,783","7,710","8,497","13,613","14,644","11,824","13,481","13,517","14,985","16,157","14,672","11,868","7,502","5,098","3,746","2,348","975","224","41"
"경기도 수원시 팔달구 (4111500000)","192,131","192,131","4,781","5,690","6,016","7,035","10,879","17,211","18,156","13,951","13,323","13,308","15,815","16,041","14,686","12,793","8,603","6,115","4,281","2,404","832","176","35","96,569","96,569","2,468","2,962","3,037","3,661","5,498","8,668","9,818","7,568","7,077","6,873","7,936","8,107","7,358","6,154","3,932","2,669","1,700","810","232","36","5","95,562","95,562","2,313","2,728","2,979","3,374","5,381","8,543","8,338","6,383","6,246","6,435","7,879","7,934","7,328","6,639","4,671","3,446","2,581","1,594","600","140","30"
"경기도 수원시 영통구 (4111700000)","362,615","362,615","11,889","15,432","20,737","20,094","21,247","30,205","33,439","29,023","31,285","32,201","31,040","26,832","21,616","15,442","8,776","5,880","3,967","2,350","929","198","33","181,555","181,555","6,066","8,006","10,694","10,407","10,727","15,742","17,550","14,711","15,457","15,818","15,335","13,215","10,751","7,789","4,100","2,596","1,535","788","223","37","8","181,060","181,060","5,823","7,426","10,043","9,687","10,520","14,463","15,889","14,312","15,828","16,383","15,705","13,617","10,865","7,653","4,676","3,284","2,432","1,562","706","161","25"
"경기도 성남시 (4113000000)","906,177","906,177","23,801","30,459","40,198","41,033","43,431","62,591","70,894","63,561","70,122","70,905","76,831","74,187","68,026","62,005","41,357","29,465","20,190","11,469","4,420","1,080","152","447,636","447,636","12,226","15,476","20,602","20,837","21,877","32,036","37,098","32,315","35,078","34,939","38,017","36,983","33,213","30,184","19,461","13,151","8,494","4,176","1,205","230","38","458,541","458,541","11,575","14,983","19,596","20,196","21,554","30,555","33,796","31,246","35,044","35,966","38,814","37,204","34,813","31,821","21,896","16,314","11,696","7,293","3,215","850","114"
